Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
1688671,Le papillon des étoiles,Bernard Werber,"Werber, Bernard",,2226173498,9782226173492,0,3.76,Albin Michel,Paperback,252,2006,2006,,2012/12/01,,,read,,,,1,,,0,,,,,
1688677,Nous les dieux (Cycle des dieux #1),Bernard Werber,"Werber, Bernard",,2226154981,9782226154989,0,3.91,Albin Michel,Paperback,468,2004,2004,,2012/12/01,,,read,,,,1,,,0,,,,,
128679,Le Père de nos pères,Bernard Werber,"Werber, Bernard",,2253148474,9782253148470,0,3.62,Le Livre de Poche,Mass Market Paperback,379,2001,1998,,2012/12/01,,,read,,,,1,,,0,,,,,
128673,"La Révolution des fourmis (La Saga des Fourmis, #3)",Bernard Werber,"Werber, Bernard",,2253144452,9782253144458,0,3.87,Le Livre de Poche,Mass Market Paperback,671,1999,1996,,2012/12/01,,,read,,,,1,,,0,,,,,
967294,L'Empire des anges,Bernard Werber,"Werber, Bernard",Бернар Вербер,2253152072,9782253152071,0,4.08,Le Livre de Poche,Mass Market Paperback,441,2000,2000,,2012/12/01,,,read,,,,1,,,0,,,,,
1657011,"Le Jour des fourmis (La Saga des Fourmis, #2)",Bernard Werber,"Werber, Bernard",,2226061185,9782226061188,0,4.05,Albin Michel,Hardcover,463,1998,1992,,2012/12/01,,,read,,,,1,,,0,,,,,
837039,"Empire of the Ants (La Saga des Fourmis, #1)",Bernard Werber,"Werber, Bernard",,0553573527,9780553573527,0,4.07,Bantam,Paperback,320,1999,1991,,2012/12/01,,,read,,,,1,,,0,,,,,
122372,Les Thanatonautes,Bernard Werber,"Werber, Bernard",,225313922X,9782253139225,0,4.05,Le Livre de Poche,Mass Market Paperback,502,1996,1994,,2012/12/01,,,read,,,,1,,,0,,,,,
13188029,Gatsby le magnifique,F. Scott Fitzgerald,"Fitzgerald, F. Scott",,2070445313,9782070445318,5,3.93,Gallimard,Paperback,208,2011,1925,,2012/04/19,,,read,,,,1,,,0,,,,,
5098127,Les Oiseaux Se Cachent Pour Mourir,Colleen McCullough,"McCullough, Colleen",,2261007248,9782261007240,0,4.23,Rouge et Or,Paperback,535,1999,1977,,2012/11/25,,,read,,,,1,,,0,,,,,
13630845,"La Mémoire Fantôme (Lucie Hennebelle, #2)",Franck Thilliez,"Thilliez, Franck",,,9782266178495,0,4.17,Pocket,,,,2007,,2012/11/23,,,read,,,,1,,,0,,,,,
2617152,Un bébé pour Rosemary,Ira Levin,"Levin, Ira",,,,5,4.01,J'ai lu,Mass Market Paperback,314,2002,1967,,2012/02/27,,,read,,,,1,,,0,,,,,
120626,Des Souris et des hommes,John Steinbeck,"Steinbeck, John",Maurice-Edgar Coindreau,,,5,3.88,Folio,Mass Market Paperback,192,1972,1937,,2012/02/27,,,read,,,,1,,,0,,,,,
8576567,Walden,Henry David Thoreau,"Thoreau, Henry David",Michael Renton,,,0,3.78,Folio Society,Hardcover,282,2009,1854,,2012/10/20,to-read,to-read (#2),to-read,,,,0,,,0,,,,,
9809957,The Tell-Tale Heart,KnowledgeNotes,"KnowledgeNotes, KnowledgeNotes",Edgar Allan Poe,1124000933,9781124000930,3,4.25,ProQuest LLC,ebook,,2010,,,2012/06/09,,,read,,,,1,,,0,,,,,
7970008,"Ma Soeur, ce boulet",Claire LaZebnik,"LaZebnik, Claire",Valérie Dariot,2744189480,9782744189487,4,3.82,France Loisirs,Mass Market Paperback,512,2006,2003,,2012/04/12,,,read,,,,1,,,0,,,,,
15729586,Sérum : Saison 1 - Épisode 3,Henri Loevenbruck,"Loevenbruck, Henri",Fabrice Mazza,2290041726,9782290041727,3,4.04,J'ai lu,Mass Market Paperback,192,2012,2012,,2012/08/13,,,read,,,,1,,,0,,,,,
1602256,Tandis que j'agonise,William Faulkner,"Faulkner, William",,2070363074,9782070363070,4,3.72,Gallimard,Paperback,254,1973,1930,,2012/09/28,,,read,,,,1,,,0,,,,,
7303067,"Roi du matin, reine du jour",Ian McDonald,"McDonald, Ian",Jean-Pierre Pugi,2207259811,9782207259818,0,3.59,Editions Denoël,Paperback,481,2009,1991,,2012/08/21,to-read,to-read (#1),to-read,,,,0,,,0,,,,,
381704,Bergdorf Blondes,Plum Sykes,"Sykes, Plum",,1401359604,9781401359607,2,3.29,Miramax Books,Paperback,320,2005,2004,,2012/03/18,,,read,,,,1,,,0,,,,,
648011,The Next Thing on My List,Jill Smolinski,"Smolinski, Jill",,0307351246,9780307351241,5,3.47,Shaye Areheart Books,Hardcover,288,2007,2007,,2012/03/02,,,read,,,,1,,,0,,,,,
